reviewId,content,score
a5e698cc-451d-44c0-81b6-ce1a77e8ac45,تطبيق داعم حرية الرأى و نشر القضايا العادلة للشعوب,5
746816cc-f333-4321-a051-838d7dd9a9c7,"UPdates said that this feature ""You can now long press a video to embed it in a new post or download it"" is now available but i still cant long press a vid to embed it #ELON_OUT",1
f02c0c81-f638-471a-976a-400d01ccb6b7,Best out there now. Thanks Elon,5
b1194088-9ffe-45a4-be4b-d0312308b166,Faltu aap hai,1
edfec891-0703-4313-834c-2f7515682e55,Musky boy killed Twitter with his arrogance and stupidity. Every decision he makes is a bad one for the end user. I'd give it 0 if I could,1
df98f95f-3cdd-45f5-86ff-9123f891b632,Best,5
813f08a9-f121-4168-8940-da28cc03cd86,Definitely better than twitter,5
ff5a500f-a8f0-4484-b23d-55fc8edc76fb,If there was a way I can get a ride to ttttttt a k m j z a k me to be able to get a copy of coordination and I will get back to you with some of the my resume and I will be able to make it to you by the end of the day I love u a way for dinner tomorrow night at work I will reach me by r me know if I will be Muslim 🕋 I will get the my account and the my account and I will be able me to the y I will reach you sidhu ji jasi a k me know what works I will get it to be able to make them feel free to,5
038fbdce-a2a4-4409-aa5b-cd5d208e99d0,This application become progressively worse and worse. The space which I had mixed feelings about now doesn't work at all for 2-weeks now. Messages which are being displayed are getting more and more powered/push by Russians both and other half-brain dictatorships. It's finally reach a point where the application is just not usable.,2
d839c079-4c94-49ff-9850-cf4c3fa2df95,Nice experience,5
1a693721-a2b2-47ab-a2f8-06be2a2ea3d5,Freedom of speech the only one,5
e3c02f61-22b2-4f63-a786-1da11fd7c57c,Amazing 🤩,5
c5d25fda-a496-45d9-a7dd-cdd3f8f4cac4,So great apk,5
83dcb589-b0ac-4d1a-b98d-36d4b01ee83e,Why their is not audio tweet's option in Pakistan,4
8b6a3fd6-a363-4966-b235-4fd8dd93a4b1,The Munich Beer Hall of Global Town Halls,1
0461590b-aaec-4ebc-bd19-7e99ed74771e,"Pretty bad now, I just use for football and verified news. No real engagement now as all the replies are saddos that pay for X and have nothing of value to say, many fish for engagement. You have to scroll down to get to the non verified accounts that have more interesting opinions. Not a patch on what it was, verified had value, now it lets you know who to block. Also overrun by bots, Elon said he'd get rid of them, it's worse than ever so he failed miserably on that front.",2
922cf2ec-1f60-47bb-86c7-160d2bb00c88,I hate it,1
949037a8-2cd3-4122-9b0e-07e5c49334a8,"Tweets calling out large people get deleted. Tagged one of X Corp workers being blatantly racist in a post, mysteriously disappeared. Tagged another guy who promoted pedophilia, mysteriously deleted.",1
bdcbf004-689d-442a-8b82-95327be3ae17,Transparent,5
b7b3cad4-5553-4380-b9c2-416548c263d0,Good app,5
04874439-6eec-4a1c-bcd6-2c85a41a9e98,Keeps me in the know,5
46c06ff0-eff8-430a-b447-8e1f0b65141b,Thank you,5
bafc56e2-69c5-4e7c-be7e-2a072b8783bb,Very useful app,5
82c71da7-5448-49ec-b359-7c3661f8ded1,"I like twitter and its good before the last update, but after update i can't play any media and load any picture. Please the needful.",3
d3ee5dc4-0527-4a0f-aa74-766a27d72359,App is borderline useless. Constant freezing when typing or deleting. But in the end it's even matter. Twitter or X or whatever you want to call it has so much misinformation and bots that the site has become meaningless and useless.,1
2deb9a04-84da-4b4a-a6bf-0763b07b03e0,Good app,5
045a6c84-3ef4-419e-aa91-1257bf039800,Best app. Thanks Elon.,5
c466fe29-f3f4-4e99-9949-10039c3e9440,They suspended my account unnecessarily and after appeal not ready to unsuspend.,1
b89a7a44-f76c-45bf-bd1d-6de35f1e45dc,"Broken, honestly doesn't load or update my timeline more than half the time now. Seems like all the changes and cut back on their team is finally taking its toll. Seriously, feels like this app is going to die soon from all of this.",1
d0ddc658-016c-4f42-bc0b-bb99c10af7fa,Bring back Twitter name back n logo I hate x,1
bd7097fc-9d56-46be-8083-055d35d6bc92,My Twitter account is suspended,5
6f563731-a8d4-4a9e-9a99-7a564f975cd9,I WANT TO PUT MY DATE OF BRIN BUT YHEY WOB ALLWO ME!!,2
2b1c0828-bd38-4d7e-b854-e3e5501d5153,ليس هناك حرية تعبير,1
5f3f4807-98ad-471a-817e-363cb5f422cf,"I recently started using X, and so far, it has been good. I get news updates, food recipes, and music. It has everything I need.",5
e32a6b77-1145-4f04-ae8e-556cd39483f5,Love freedom love X.. Mask 😍,5
32f2cbe0-821b-4a03-8cb1-8587b79e6d43,Bro give back our Twitter Not this💀,1
de18e02a-2f19-477d-b7b0-4ef5e5744bfc,I love this app,5
15d61a58-21b6-4b64-9185-573b2789d3e3,OF v²,1
afff9855-ce85-41ba-bbf8-f8fcdf8c1814,Not fair,1
4cbca0ac-d0e1-42f9-aa3e-476d4e906d3c,Why Punjab Indian cities dist found in explore location feed plz feed,3
cfba20cd-c915-43a7-ae7f-bab48930b7ba,Nuce this app,4
70410941-659c-495d-9423-8b771bc02abb,A cool app,4
2c339d6d-59d5-4b12-8181-1f0c48ca2720,"Use to work but I removed the app for a while, reinstalled it not too long ago, and it won't even let me sign in or sign up now.",1
91ffeb97-df10-437b-bcc6-ab598b6cd063,Absolute bias towards Israel,1
68bec5d7-62b6-4210-8ec7-48a5f87e2711,awesome source of intel,5
2c8c6287-0b14-4cb1-950c-bcf5aaca10c0,Worst thing you've done is changing it to x from Twitter. I'm never calling it 'X' with it's emo ahh logo design. Blue Twittie better.,2
0f5f2e4c-a9f1-4962-82ef-e118cae2094f,Fix this app,5
db83c8ba-62ce-427c-9716-5acd1816e411,Dont know why pics and videos are not playing on app after updating. Kindly resolve at earliest,1
7bc6cfde-aba4-4403-af81-fb6fb8abb9d8,i want an account without a phone number just gmail or email they want a verification number,1
80dbf37c-1bb8-4473-bead-d4f3e683d609,this is the only app that you can freely share your opinion in it,5
7f9e077a-b133-4095-bd9b-9590157743e2,"Use Bluesky. X only works because it used to be twitter. The new owner, moderation, and features are awful and the app barely works.",1
b389f681-8bc8-44c0-86c7-f9d7529eb92e,ليس هناك حرية تعبير,1
6f63c1cc-1123-4a35-bfba-7b411cadea86,I want the old twitter than the new one.,1
2144a706-622c-461f-aac9-dd68cce68eef,Star,5
2de4ab01-dfe5-4abd-9f4c-2fab83d7e555,This is very very best app i like this app,5
fcba1db5-b881-4bc4-9978-cd9fabcfe98a,Best Communication Website,5
12669d80-4b7a-4f55-905b-385adeb405c4,It became very bad after the new CEO,1
7a348918-af57-4d44-93fc-55d762e26898,Good app where i can speak freely and support Palestine,5
98c9d9bd-0072-4727-95dc-34642945f281,Worst app fr,1
a6214a25-b66b-4a26-a714-e477d8a24e96,Pretty great app to doomscroll and see the worst takes imaginable.,1
f477b3c7-5d80-424f-93f6-54b85c51052e,This app doesn't update due to which I'm unable to open it,4
1748608d-7c0a-4b4a-a26c-1d79a8dfe4d0,Where is Palestine Twitter Supports Israeli Terrorism,1
98597720-8438-49f7-b043-c324a84c9285,"Full of misinformation, porn and low quality content",1
562ab4ba-05f0-43f9-a19a-d753ff8cd23a,Better and better all the time,5
3ee920b9-a7bf-4493-9b5a-f3986d9161a0,Suspended my account for no reason for the second time !!!,1
5d387865-2ac0-49e4-b598-5f866b4c2cdc,GOOD JOB 👍🏻,5
ba97fc19-c47c-415e-9ee7-7d9d942f615f,"Number 1 changing the name from Twitter to X was a dumb idea, secondly the app takes too long loading everything I have to close the app multiple times and hope that the tweets are loaded very time consuming",1
6c192755-56cf-41c4-9943-34c89546f7fc,"It's only application when I feel free, not like Meta, she have a bad applications",5
d1218ead-5a68-487f-bb46-5efa4bb6d974,Excelente aplicación Ok,5
62c5441a-fe39-474d-beb0-8adc18e819d1,The best application for communicating and meeting to express opinions freely,5
f0edd887-522a-4c25-ae2b-d1f479d51ee8,The worst app ever,1
8bcec955-a2d8-4b09-9a04-3e6c856faa8c,🦶👎,1
d133ecca-a246-4dc7-84c8-791b65ab306d,"it's good but I keep not being able to update my profile, is there a limit?",4
5625de0e-858c-44de-bd81-f410900c3c0b,Biased towards Israel,1
73d4435f-4507-4b5b-a60f-c83ebf076f53,Many issues persisting since long.,1
1192fdc7-cb31-4b8c-a451-e0a8133b8a8c,make me motivate,5
6589cfdb-7883-4769-9978-ec356e979ac7,Very Good application.,4
1ea35b20-8bea-4c5d-8b21-fd02d337511c,Now that is not ran by the FBI it is better.,4
e47182c3-260b-48a8-a197-e1977b626974,👎,1
6ecad209-00ee-48ea-974d-5ead8f61da89,M lovin it...,5
0e7f8828-35af-4de8-93ef-412495ec2ca5,I like this app,5
cb4b59f3-5019-42b6-87be-2fcea26bb3ef,Logo achcha nahi hai,1
fef4d24a-8409-410b-9089-b41b58ed8543,World's best social communication site. Very useful. Far ahead of others.💖💖💖,5
71e76dda-2e57-4acb-b382-c77ea7e4c988,Make possible to edit DM text. I get the notification of whom I didn't follow. Make possible to remove followers,1
b00c11ac-db18-415f-afb3-18d87aa076ae,Bro this is not Twitter anymore 😭💀,1
ec7fa2fa-d450-4c29-ac3e-e8587b5396a1,😑,1
1fadfcec-d8cf-4e43-a36a-48b961550fe6,The best best app it support freedom of speech,5
a3238bc3-6bb1-4127-a4e5-5e319c0f1533,Very amaging app is X.,5
23434d75-476a-4617-9ec1-4160569c9fae,Just no,1
41e9e420-ac51-4081-a593-b9e6456050fb,The best social media app.,5
203482fb-82d0-4f64-9a61-c2cc06a52cef,Can't change video duration setting before upload,1
4b66ea6e-389a-471b-a249-6afdd94b758c,auto update,5
9177545e-b4f1-47c1-a8bf-055becd63564,8$ For X 🔥🔥🔥🚒🚒🚒,1
36d678d8-90c9-4e4f-ba0c-c43cfedcadc1,Poor optimisation and laggy scrolling. Instagram or other social media apps performs far better than X,1
ed330f41-563f-4abb-9b14-08f51157b680,Free speech for all,5
64ce4854-ff85-4228-a125-4bbf4a75b9b4,Work on your bookmarking ffs.,3
43352ff9-e1f6-4a04-be4b-e6cab58959db,Peace no war.,1
29154069-ea9e-44a6-b1c9-748ee3320b23,التطبيق الوحيد الذي اعتقد انه كان حرا الي حدا ما مرصي,5
223ba072-8672-40b1-83f3-310f25dc98c2,Boss boom,1
1a8927ba-9a29-45c6-aa4d-a6b890a8dff2,I've been kicked out of my app please help,2
8bb8db30-701e-4f8c-b270-ca7ddaa4ab94,Good,3
5a32766d-880d-4812-a551-ecf0ea6220b9,Just call it Twitter X its so confusing for new users haiyaa,1
c26eaf0d-3703-46a6-a1b9-e97efff6636a,Useless App By Elon Musk.,1
adf1fe06-8e49-4363-a21b-b0bbefb6c797,thanks for the freedom of speech,5
36e4df1c-4ec9-4e67-9d45-a03dde68366c,"It's been great, the increase in nut jobs is making the platform less pleasant. I was happy having this app handy, now only keep in case it's the best way to contact an official account",1
32038cde-dc8e-4d75-a0ac-975cbddda907,Love this❤️,5
212f2241-09c9-4371-8a1d-0b14477d7a3f,It great,4
d55e9345-9dc9-4566-aed5-2a00b77ffe03,"Better as X than Twitter. Thanks, Elon. 👍",4
2f5bdd32-86a6-4927-a65d-cfe2a32c0557,"I wish there was an option to not lose information by having a continual timeline. Sometimes when it forces you to ""show more posts"" it skips posts or forces you to the latest post which I hate. 3rd party apps did not do that when they were able to have tweets.",4
d037cec9-9fc6-4dc2-b7ab-032a8afa0f1c,Excellent,4
03234502-ec8c-442c-b157-586b43678575,"Bring back the old twitter, Elon",1
4096c651-3a19-451e-b6ed-21f6b621ff17,نحن ممتنون ل x,5
b4306302-5ba4-4e0d-b46e-061aaeb5f68c,Ruined,1
be390f36-d304-414e-9719-27c58a42cedf,"I made an account on X/Twitter(call it Twitter)and it currently has 450+ followers. It's easy to grow your brand on this platform but there are a few bad stuff-bots everywhere. The amount of stuff locked away from a paywall is insane. Overall good social media app for me personally, I've grown an audience on this platform. So that's why I rate it 4 stars out of 5.",4
5c6a06cb-ddac-4e9b-a001-d1aa8a2f09a2,Thank you for letting us support and show the truth about gaza,5
bab75e62-60f9-4796-a2e1-2dca135360b9,"So far, it provides freedom of speech.",5
a55394ec-7ee5-4616-8b83-041b0140de29,👍,5
47848bb9-2415-45b8-9d65-4c516a3b6b59,i have problems with 'add thread'. there are times it's there and there are times it wasn't.,3
92bb9fdf-140e-471c-8c0a-7c8cab345503,It's been an awesome experience. I love X,5
6d308144-df79-4b0f-b604-8bd162b62239,The true app of free speech,5
73de5179-63b9-4c0c-b314-6d130a44d46f,Excellent,1
2e6f11f1-d6d8-45e6-bb91-68996db24a88,"Very excellent. It does not hide what other social media means are transparent. Any party or person can announce whatever they want, such as the genocide of Israel in Gaza. Facebook, Twitter and Instagram block everything related to the devastation in Gaza.",5
28a6e753-7f52-4f3f-a338-be7710f84f97,Freedom of expression,5
4fb439e5-e114-4bd0-9957-d1a767078bcd,love it,5
f69945bb-1885-404f-a22e-f4af51995fa0,Awesome,5
af6073a1-cc7f-4417-afd4-77c05044864b,Amazing,5
142d5c37-780c-4d6f-99df-1fdc3fdd89cf,Bagus sgttt,5
1a4ad0e8-7b88-4fef-bbfc-ef48d7be7a04,Poor experience with images frequently not loading,3
e24eba09-719b-4f75-9b59-5601a214dffa,Supports freedom of opinion. Thank you 😊,5
bf1b0822-c0b1-4584-9217-65f4f19d33a8,Absolute bias towards Israel,1
96fa02f3-c6c1-4922-9745-8b32f56646d5,X very good,5
a2b9c493-0e64-4c31-bd7d-383063b5a3d8,"Once only the app logo was a sore to the eyes, but now its downright unusable. The feed doesn't load. I have tried to reinstall the app. The thing crashes everytime.",1
44ff4296-6bfd-4f7e-a65a-6297f758e218,cool,5
bdc5376d-cfa9-4bb1-a25d-013f462cd229,Lots of horrible updates.,2
55f63021-d200-4536-aecc-4f2e26cb90f9,"LIES!!!! this app says it's top 3 in free social media, it's not free, JUST TO DM someone you gotta pay around £114-£140, no wonder people are moving to other apps, similar to this, there are people out there in the world who want to use the app but won't be able to due to the extortionate subscription fee you gotta pay just to DM your followers. It's absolutely ridiculous, it should have stayed as twitter, X is just a money grabbing app no longer fun for anyone.",1
be1808dc-085f-4226-976b-0b3fbeb80870,Baised policy,4
bf8de0a3-011b-4efe-acb3-228a9da92246,This is the place to get all of the news.,5
7e10dc51-400b-4593-92b2-c4461696f2d1,New management cares little for human life & more about money & is focused on making the mass dependent on the products he touches so he can continue his ignorant disregard for others. this app is not a reliable source for information as it chooses to silence peace & promotes violence & hate speech not as a result but as apart of the new company behavior on this app.,1
90819be5-6365-4e87-befb-b0b2d34ad72f,The perfect app,5
8abbfa51-4539-46b5-bed6-4c0354fb1744,Good app,5
5ca22ea1-7fcc-4d4d-8fde-2fb7d993c007,BWexterminating #loves this app,5
5406342e-9916-4aed-b9b9-ed2b474a17c5,Good aap,5
51243f60-d4c7-4bb4-8f0c-aa14d18ff66f,Best platform on social networks,5
3c19c85d-75cc-4e4b-8b5b-4e651cf4d868,So hot sexy app,5
f6cdff72-75cc-4f3e-a39e-39ee351fc103,"Once a great app gets completely ruined by a man who has NO IDEA what he is doing. New design is terrible, new name is confusing, many useful features get deleted for the sake of... For what, actually? There is no plan, no understanding of the app, nothing. We are on a sinking ship right now. By the way, not only bot problems got worse with the new management, blue checkmark users with bait tweets and scam ads are now everywhere too. And buying a checkmark doesn't remove ads too, which is funny.",1
2c4fd46d-810c-449a-a694-985705bc2424,Nice,5
ab10cef3-94ed-4e12-9264-6cfa828401f2,Good app,5
e9f74d6d-30e8-48a5-bb1e-d98a717dd242,Worst behavior. Back navigation failure,1
164087b0-f846-4b64-a44d-7173b1bc99e7,"I couldn't sign in, especially when I have been told to put my phone number.",1
f1b1fa62-c830-472f-afbe-4f41644d8f6f,i think what's coming is better only X no insta no face no what's up,5
93644eb4-596f-420c-9a5b-f5968bd7af17,"Freedom of speech ,👍👍",5
e8849162-5639-46e6-a5eb-633499911d45,Freedom of speech ✔️✔️✔️✔️✔️,5
b42e6eee-607a-4ca6-9e3c-5ea2fb074781,X has limited censureship relative to the meta and mainstream news platforms. Weldone Elon Musk for enabling the truth to be shared as well.,5
6d6fe271-5e5e-4119-9730-0432dcef4d75,Absolutely the best social media 💖,5
0b04c6bb-6354-4f0a-81cf-fcb91f77326e,Good app,5
26e7e96d-b6ed-4250-a2d7-9ee2511c9f28,"Highly condemned as they locked my account upon posting the sufferings people facing in GAZA, Palestine. How can you lock someone's account upon showing the things happeing in real life by İsrael?? İ stand with Palestine 🇵🇸",1
4950a374-1396-45b7-a683-511e67a4b1f3,Damn right I love it.,5
acea70df-2bf0-4b0e-ae69-1b797d32df8c,Thank you elon mask for showing the truth,5
2365f917-71f5-46b2-bfef-248611f7d9fe,Elon took over twitter and everything about it got worse,1
51180924-dbfc-4cff-a608-3d83e71f1c71,Great.,4
93c82da2-b4bc-48a2-ac3f-98df4436fad1,"The platform is not biased, and you can express your own opinion without being banned I like FB",4
c728964e-5952-4a77-ac3a-3675ebfd2913,Free platform,5
536f9c71-5464-42ac-9d57-b5b736e95beb,Worst expirence,1
4c39b678-8ee6-4c82-a96a-1e0841d910d2,Thank you Elon musk,5
b2bb7e04-3649-4810-b9d1-d48be85722f1,Improvement,4
ee938f89-6b87-4735-b385-afe6ce11d4ed,"Suspended my account without any reason and no customer support to answer, I am uninstalling it.",1
e268e31f-63b3-493d-8533-4afd77f97b4f,Bring back Twitter. This shxt ain't it,1
0841e3df-467b-4735-8c0c-0d73cc5eaa25,How come the user experience is even worse than before for Android version? It's either I like the post OR I retweet post... Sorry repost the post... the like button always disabled like who writes the code??? Can't I just like AND repost the post I want to support???? The direct message also messed up so badly my friend didn't even know I message them.. What.. Fixed it or just undo your WORKS... and the ADs are problematic annoying... like I don't read Bible but they shoved Bible into my eyes.,1
5baf8ce4-d44e-43c7-957b-0a6d52ab5e18,"Great app, got better. One thing I'd improve would be, once opened a picture, to close it, usually a slide up or down was fine, now you'd have to properly slide from bottom to almost top. Cheers",5
1cee3aa4-25e5-4a52-b4aa-2e0c223ee20c,"this app has been working so badly as of late, i cant even do a simple profile picture change without it breaking. its only gotten worse under this new management. disappointing",3
59fea5ca-aa8d-426a-ba87-9938943ec21c,so verye nice project,5
fb7e4b46-8364-466d-8fe3-f1ffa0f4fe71,This is where I get my News.,5
d767ed2e-1fe6-4e0a-bbc0-53445bf31f4d,Loooooooooooooooooool its twitter take the L this one Musk ox,1
68384382-0e3b-453e-9af5-2181682f4200,Doom scrolling.,5
1f7d2fc5-c0e7-422d-8b52-b9686f88e617,Z...ist,1
3965b57e-e39c-404e-b8e0-faa3f4d29159,More expensive application @twitter but block all *PORN*18+* accounts,5
048c445b-7501-412b-8f73-0a118748d039,B.ZEET fashion,5
6c68d697-1b74-4411-9873-58e276b69e9f,Good,5
77c2d2f4-2514-4098-aae2-bab33817fd15,I don't like Twitter anymore. Whenever truth is exposed regarding cruelty of Israel terrorists and heartrending condition of Palestine. Twitter account is blocked. They compel us to remove that truth from social media. Why don't you do the same with Israel when they lie about them. Why don't you block them. Why don't you stop them from genocide. You also support them in killing innocent people of Palestine as much as you can in one way or the other. Stop these double faced behaviors.,1
73cbe9a3-b4a5-4665-8810-5cd8ad80afdc,UI needs improving for large screen devices like tablets.,1
793675f1-48b7-482c-bf6a-3a99b2486e1a,WORST UPDATE!!!!!!! I CAN'T HOST A SPACE!!! I HAVE SUBSCRIBED TO X PREMIUM. PLEASE FIX THIS!!!!!!!,1
17ef8fa0-5ba0-41a7-9641-306c3f043ce8,This is actually really good. Twitter was awful.,5
34bee65f-a272-464d-9b36-11e94c1dbb1f,Excellent app,5
d5cd6b89-b090-46cf-9520-6ac82ea868b3,It is enough for me that you can know the truth or know it to the world.,5
d1f92843-3f1c-4178-8f48-7adab03c95c3,While uploading videos the cursor that lets you adjust the length of videos is unresponsive after latest update. Means I can only upload last 45 sec of any video which is default setting. It's very frustrating please fix this fast 🙏,3
6f0fd687-b77d-4c71-9c77-f810dda76758,it getting bad on developement and more bad because blocking freedom of speech,1
ea939836-9ad0-45df-afe8-cc0d25959316,I'm new to the app. This is based on my first impression.,4
dc515465-6adb-42a6-94da-55ddf92ef71d,I cannot choose the clip size or drag the video to choose where to insert it in the tweet، resolve the problem quickly.,1
331e2ab1-c195-4cda-a7e3-04ec29973172,Great app we just want to see the comments in the posts to be more éducatif.,3
e7ea7d97-900a-4ace-89bf-595ed97f0ea1,no one silences you,5
74f6e020-54e2-4ad0-ac8d-9c9f3a380450,can't change email,1
7d722ba9-b05e-4622-8dee-ed8b064cff7e,Òluwaseun Fasiku Oluwa Bolaji ANU oluwa,4
051ac840-9461-413a-8578-d78a11c1cfad,I don't get any notifications even with all permissions on. Using a pixel 7.,1
94362eeb-d721-4414-9497-570bd3096583,Good app,5
2ef0f09b-1364-478b-9686-0a99a3329903,"X is great to gain views from all over the world. You can get up to date news as it's unfolding, and it's not sanitaised as it is on TV. However, you can still get shadow banned for expressing your views even though Elon was supposed to support freedom of speech.",4
7c7ccce9-9718-44cc-bd9d-cfa62e5900ff,"I've always been able to edit my videos before posting, now i can't Idk if it's a bug or a permanent change. Kindly check on that.",4
2c5972d0-8a8b-487d-9027-fb6eab7255c1,At least we have real freedom of speech big thx to Elon,5
f00eff0c-4a45-42a2-8c81-56319bc91a39,Love you X,5
96ebf3c1-520d-4e13-843a-306286cc3c65,👍👌,1
e418d7f8-e906-4900-bdb0-14486e9339b7,It'x reaLly guD ....,1
7203dab0-5f1e-474f-b804-591c3624ec9d,R B Al-amin Talukdar,5
82abe643-410d-4d65-9a02-1c68bfe6f7be,Absolute bias towards Israel,1
82910879-00b3-4deb-8dc8-1dcbccb6a564,"Update without any description of what the update details are. Look a bit further and there are charges, is this the change? If so you are sneaky underhand bastards.",2
51d0a460-5f36-4f70-9e92-8bb78f528cfa,I can't change my username why?,1
357dc5e6-4da2-46d1-826b-398849d3de3b,ما امتثل لاوامر الامريكان وفضل الصوت الحقيقى للشعب,5
721f1f30-175e-4b14-a33c-041901dceee8,It's cool troll mfzs ofng 😂😂😂,5
063ba964-996c-4086-a865-563d7abbdd17,"OK this is very serious. I paid X, I am a subscriber and yet they don't let me post saying I exceeded the limit of daily posts even though they don't say what's this limit and even after I undone many reposts. Is this because of the censorship in the west about the Genocide of Gaza? I demand an answer. No posts, no reposts, no comments and I pay it! The number of reposts I did wasn't big anyway. This is outrageous censorship.",1
7a738225-7d0c-45a0-a578-d33cdbd0f214,Nice,5
3aae13e3-9611-4fbe-ac0f-93f96a372f95,"it is a wow experience, I must say.",4
33ff41a5-379c-4541-add5-3242ea5421d5,Best of de best,5
d54ae8cb-f5db-4c8b-9de7-b73a2d50c09d,The only place remaining for free speech,5
84f51a07-85dd-40dc-9b93-882d940c43d2,Excellent,5
efef4c1f-78a9-454f-9e34-840e25f24f15,"Not able to edit video after update. Can't post video longer than 45 seconds. 1. Kindly approve for community notes in India soon. 2. Reduce 15m reach eligibility for payments, it's too much. 3. In video, add 1.25 speed also, sometimes 1.50 is really fast.",1
763a3de6-e8e9-4627-b70e-1194c26e6694,No freedom of expression,1
159ba3f2-1839-40d6-a3be-01e83f7d2264,Nice app,5
1db40931-a3f6-423b-944d-2be5a6d5ead7,Great app,5
3251805a-854d-426f-b6cd-a3f2eba65a0a,i dont like the name. hard to explain that its not a porn site,4
4f28b7d5-c0ec-4a6c-8420-7a849840fb5f,One of the greatest apps I've seen in the history of social media,5
2ad1a8c4-ba87-4d18-be2b-9d5c2552f712,Good,5
62736f7b-8747-43ac-a042-3c0815703b38,It was necessary that I comment on said improvement to this x from twitter officially I as twitter I must say x is a downgrade from the original app twitter...,4
fba70879-cea1-4fee-a681-9a06e9b97618,"Unable to add a video since 3days.. after updating the app, it's not working as usual.. really a waste of time x.",1
b2e6881c-1730-4f31-8c8a-b1c24a69e06d,The only social media imo,5
3bfca076-a1d9-444c-8177-c3f1ae39a8d4,Very good App,5
db42f6e6-0a28-4358-b28f-ad19d7441fc0,"providing more robust analytics tools for businesses to track the performance and engagement. Twitter could focus on enhancing privacy settings, dealing with online harassment, On behalf of generation Y create a safe and inclusive space to express ourselves",2
1ebe059e-8aa2-4f33-a81e-9bad6cf4ae49,Just Uodate X And No Search and No @ mention plz fix this problem,1
f95579ac-546c-4dda-bb02-cc05549890f0,Please fix playback error video bug cant watch any videos,5
211b8660-44bf-4c7b-838f-499edd551416,💙💙💙💙💙,5
b444378d-03b2-4ee6-8bbf-56723a9dd1c6,"O app em si é bom, mas nesses últimos dias tem ficado insuportável. Quando abro uma imagem ou clico pra ver um tweet, a tela fica preta e o app. para e volta pra tela inicial. Simplesmente desagradável. (24/05/22) Olá, venho aqui novamente falar sobre o aplicativo (27/10/23) está simplesmente horrível de usar, os vídeos travam, às vezes ficam sem som, trava demais, não consigo repostar algumas coisas e contibua com o mesmo erro do app parar e voltar pra tela inicial. simplesmente desagradável.",1
e5f02dd3-ea0f-4f39-8227-99b941165694,So far X is the best app,5
559288a8-02cd-4b2c-bda1-e0e6628a870f,balikin jadi twitter lagi namnaya baru w kasi bintang 5,1
812000a4-b252-4cd4-9a36-12998b37ae3e,I am quite satisfied. Stay unbiased while deleting some msgs .,5
274ec31b-3bc4-4fcf-8314-80f20b43e319,the app absolute bias towords israeal,1
09d325d4-8c72-4e38-96ff-3659d54b3d6f,Nice,5
26c2e326-9435-4b95-a47e-ebb7c6bbef3c,Good app,1
5f7f5537-1539-4dc0-9b4a-700a6fe9cb63,opp popol ok o lol lo hh ...............,5
9dec4479-3c0f-40f8-b570-0703655ee21d,"I gave you five stars for one important reason ""we can speak freely""",5
aeb3e0b4-fa05-4f74-affb-cf7bdddcb067,I like that Twitter allow you to look a nfsw content,5
89ee93da-d0aa-4ee7-9eb7-688b51954986,It's all great vibes here with Elon's X 😇😁,5
4338b41c-2250-4a81-9cc3-40219ecfdc54,this app is getting more difficult to use with each update,2
ac97623a-8732-4d5f-a151-9d249aeacb5d,This busted can't registration my phone number,1
3a9b1901-01f2-45ef-8dc9-5aaa1abf5f1e,Facts,5
4b21d52c-1400-462a-b4fa-60c5f4dea4c2,X is the worst application,1
36bebf3c-eb34-4be8-9edb-51ce37604d82,Awesome app,5
54726e25-2faa-4d63-8f0f-b07c5cb8d5a4,Truth platform,5
83c77619-a396-4aae-bffc-6e96a65b0b41,Good,4
aa0cf14e-bb9e-4b0c-969c-8092b2c6be71,Three different account suspended without any reason.i never tweet just use for news and information Elon musk ruins this app Elon u just sell good undergarments for men because you know what the average size of duck you MF,1
bf90e5b2-ff6b-484a-ac60-16408f4fa781,"Great app, good people involved. Surprisingly; there are opportunities to meet new Real people! So far, there are not many ""chat gtp"" API's. Being skeptical and careful may not be harmful. Who doest wanna play a good game❓️❣️ *(Awareness)*",4
498fdbfd-bde8-47cf-8f62-c65ad6561348,Always took test about human,1
50e5b941-b990-451a-8d76-a1299dd4737d,"I have complained many times that my account is suspended and shared supporting screenshot as well for your reference, but nothing has been done till now. I am very upset with this",1
e84f743e-de65-4991-8f88-e35a9ff25fe1,This is awesome,5
ac8411fb-f71d-4f0d-9dc6-e65c18530ae7,Great Great Great,5
4e0068ad-b032-45ba-97a8-9f653e125b6d,"Elon bhaiya ,vikaas ka pahiya ,AREY JINDABAAD-JINDABAAD, ELON BHAIYA JINDABAAD",5
d5eee935-7b81-4c4d-b77d-a3444ab19a9e,No freedom of speech,1
1d5145e7-3860-473a-85b5-b88b744c236e,"THE WORST APP EVER , Very slow, many problems, you cannot upload a high-quality video unless you are a subscriber, the algorithms are very bad, entering and viewing posts takes a long time, the application stops working almost daily, the worst application.",1
a504d211-9a32-41c5-875c-b551ce7c4cef,Good,4
ddeb2e02-6fdf-44c3-b047-3914efc21773,SWITH TO PARLER APP EVERYONE !!! WAYY BETTER THAN TWITTER.,4
8647e1b1-2384-4622-a43a-93d685837438,Happy 😁😁😁,5
0cf85995-d326-4ade-8edb-d7a2c2207cff,It's better than meta applications it allows for free speech unlike Facebook and Instagram,5
4f14af9e-53cf-4843-9605-da1c8888cd1c,Quality,5
